age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
63;retired;married;tertiary;True;4692;True;True;cellular;13;jul;88;1;181;2;failure;True
36;management;single;unknown;True;62;True;True;cellular;13;jul;311;1;91;2;success;True
38;self-employed;divorced;tertiary;True;6447;True;True;cellular;13;jul;316;3;182;1;failure;True
31;unemployed;married;tertiary;True;330;True;True;cellular;13;jul;309;1;181;3;success;True
22;student;single;secondary;True;71;True;True;cellular;13;jul;337;1;181;2;success;True
36;services;married;unknown;True;618;True;True;cellular;13;jul;360;1;335;2;success;True
40;management;married;tertiary;True;4539;True;True;cellular;13;jul;256;3;439;1;failure;True
25;technician;single;tertiary;True;160;True;True;unknown;13;jul;151;1;-1;0;unknown;True
31;technician;married;tertiary;True;2166;True;True;cellular;13;jul;577;6;182;2;success;True
26;blue-collar;single;secondary;True;2007;True;True;cellular;13;jul;272;3;182;2;success;True
51;management;married;tertiary;True;3463;True;True;cellular;13;jul;371;2;166;3;other;True
27;admin.;single;tertiary;True;4738;True;True;cellular;13;jul;752;1;-1;0;unknown;True
46;admin.;divorced;secondary;True;99;True;True;unknown;14;jul;18;1;-1;0;unknown;True
70;retired;divorced;primary;True;482;True;True;telephone;14;jul;413;1;181;3;success;True
24;student;single;primary;True;1235;True;True;cellular;14;jul;334;4;93;6;other;True
23;student;single;secondary;True;1298;True;True;cellular;14;jul;603;1;-1;0;unknown;True
41;technician;single;secondary;True;5329;True;True;cellular;14;jul;397;2;-1;0;unknown;True
53;technician;married;primary;True;6181;True;True;cellular;14;jul;817;2;209;3;other;True
30;technician;single;secondary;True;1112;True;True;cellular;14;jul;133;3;-1;0;unknown;True
86;retired;married;primary;True;1255;True;True;telephone;14;jul;247;1;180;3;success;True
30;blue-collar;single;secondary;True;180;True;True;cellular;14;jul;203;1;183;2;failure;True
27;student;single;unknown;True;132;True;True;cellular;14;jul;276;1;-1;0;unknown;True
34;technician;single;tertiary;True;2733;True;True;cellular;14;jul;604;1;-1;0;unknown;True
49;services;married;secondary;True;725;True;True;unknown;14;jul;70;1;-1;0;unknown;True
68;retired;divorced;secondary;True;4189;True;True;telephone;14;jul;897;2;-1;0;unknown;True
35;management;married;secondary;True;724;True;True;cellular;14;jul;287;2;415;1;failure;True
30;admin.;married;secondary;True;222;True;True;telephone;14;jul;343;9;-1;0;unknown;True
28;student;single;secondary;True;205;True;True;cellular;14;jul;87;3;184;2;other;True
56;blue-collar;married;secondary;True;813;True;True;unknown;14;jul;71;1;-1;0;unknown;True
66;retired;married;secondary;True;154;True;True;cellular;15;jul;268;5;181;2;failure;True
36;blue-collar;single;tertiary;True;1830;True;True;cellular;15;jul;185;5;181;6;failure;True
30;management;single;tertiary;True;232;True;True;cellular;15;jul;219;1;91;1;success;True
60;retired;divorced;tertiary;True;979;True;True;cellular;15;jul;346;1;181;4;success;True
46;admin.;married;secondary;True;5021;True;True;cellular;15;jul;957;1;182;1;success;True
47;admin.;married;secondary;True;3676;True;True;cellular;15;jul;415;2;342;1;other;True
31;technician;single;secondary;True;2544;True;True;cellular;15;jul;252;1;184;3;success;True
66;retired;married;primary;True;2173;True;True;cellular;15;jul;178;1;181;5;failure;True
64;housemaid;married;primary;True;768;True;True;cellular;15;jul;250;2;182;1;success;True
68;retired;married;secondary;True;2469;True;True;telephone;15;jul;552;2;-1;0;unknown;True
63;blue-collar;married;secondary;True;180;True;True;cellular;15;jul;390;2;182;5;success;True
42;unemployed;married;secondary;True;1289;True;True;cellular;15;jul;250;4;415;2;failure;True
57;blue-collar;married;primary;True;3498;True;True;cellular;15;jul;210;2;456;2;success;True
29;student;single;secondary;True;658;True;True;cellular;15;jul;198;2;244;4;other;True
61;retired;married;secondary;True;938;True;True;cellular;15;jul;392;2;183;3;success;True
24;technician;single;secondary;True;3843;True;True;cellular;15;jul;561;2;-1;0;unknown;True
45;technician;single;tertiary;True;1591;True;True;cellular;15;jul;392;4;-1;0;unknown;True
60;services;single;secondary;True;739;True;True;cellular;15;jul;261;1;182;1;success;True
35;services;married;secondary;True;2918;True;True;cellular;16;jul;815;2;407;3;success;True
38;admin.;single;secondary;True;4803;True;True;cellular;16;jul;129;2;182;2;success;True
58;management;married;tertiary;True;1318;True;True;cellular;16;jul;184;1;179;5;failure;True
43;unemployed;married;tertiary;True;0;True;True;cellular;16;jul;745;1;281;1;failure;True
64;retired;married;secondary;True;588;True;True;cellular;16;jul;574;1;179;3;success;True
26;admin.;married;secondary;True;2469;True;True;cellular;16;jul;136;8;-1;0;unknown;True
22;student;single;primary;True;423;True;True;cellular;16;jul;316;1;179;10;success;True
49;blue-collar;married;secondary;True;1946;True;True;cellular;16;jul;486;1;-1;0;unknown;True
52;technician;married;tertiary;True;2506;True;True;cellular;16;jul;377;1;228;3;failure;True
46;management;married;secondary;True;766;True;True;unknown;16;jul;6;1;-1;0;unknown;True
19;student;single;secondary;True;302;True;True;cellular;16;jul;205;1;-1;0;unknown;True
41;management;divorced;tertiary;True;4567;True;True;cellular;16;jul;106;1;-1;0;unknown;True
31;management;divorced;tertiary;True;414;True;True;cellular;16;jul;241;1;-1;0;unknown;True
37;management;married;tertiary;True;0;True;True;cellular;16;jul;268;2;182;3;success;True
48;unemployed;married;secondary;True;817;True;True;cellular;16;jul;806;3;183;5;success;True
36;management;divorced;tertiary;True;649;True;True;cellular;16;jul;237;2;91;1;failure;True
30;management;single;tertiary;True;1268;True;True;cellular;16;jul;73;4;-1;0;unknown;True
42;management;divorced;tertiary;True;5037;True;True;cellular;16;jul;100;6;84;14;success;True
33;technician;married;secondary;True;183;True;True;cellular;16;jul;457;2;182;3;other;True
30;admin.;married;secondary;True;1081;True;True;cellular;16;jul;222;2;-1;0;unknown;True
51;admin.;married;secondary;True;423;True;True;cellular;16;jul;84;5;183;2;failure;True
30;self-employed;married;secondary;True;123;True;True;unknown;17;jul;66;1;85;5;other;True
32;services;married;primary;True;164;True;True;unknown;17;jul;19;1;-1;0;unknown;True
39;blue-collar;married;secondary;True;2467;True;True;cellular;19;jul;207;2;276;3;other;True
34;technician;married;secondary;True;806;True;True;cellular;19;jul;253;3;458;1;success;True
46;technician;married;secondary;True;9299;True;True;cellular;19;jul;1148;1;276;2;other;True
58;blue-collar;divorced;primary;True;1299;True;True;cellular;19;jul;128;2;234;2;failure;True
42;management;married;unknown;True;1519;True;True;cellular;19;jul;268;1;-1;0;unknown;True
60;admin.;married;unknown;True;478;True;True;cellular;19;jul;173;2;311;8;failure;True
36;management;divorced;tertiary;True;1057;True;True;cellular;19;jul;230;2;164;2;failure;True
32;entrepreneur;married;tertiary;True;762;True;True;cellular;19;jul;187;11;-1;0;unknown;True
45;management;married;tertiary;True;31472;True;True;cellular;19;jul;568;7;-1;0;unknown;True
44;management;single;tertiary;True;1090;True;True;cellular;19;jul;204;4;532;2;other;True
73;retired;married;primary;True;1388;True;True;cellular;20;jul;146;3;190;3;success;True
46;blue-collar;married;secondary;True;6879;True;True;cellular;20;jul;296;1;281;2;failure;True
57;retired;married;secondary;True;3738;True;True;cellular;20;jul;178;2;92;8;failure;True
35;management;married;tertiary;True;2374;True;True;cellular;20;jul;174;2;215;6;other;True
29;admin.;single;secondary;True;854;True;True;cellular;20;jul;175;5;95;1;other;True
29;admin.;single;secondary;True;1277;True;True;cellular;20;jul;165;2;481;1;success;True
35;blue-collar;married;secondary;True;-17;True;True;unknown;20;jul;7;1;-1;0;unknown;True
31;unemployed;divorced;tertiary;True;756;True;True;cellular;20;jul;355;2;-1;0;unknown;True
47;self-employed;married;secondary;True;523;True;True;unknown;20;jul;7;1;-1;0;unknown;True
41;blue-collar;married;primary;True;178;True;True;unknown;20;jul;5;1;791;1;failure;True
29;management;single;tertiary;True;2344;True;True;cellular;20;jul;288;1;133;2;failure;True
54;blue-collar;married;secondary;True;1636;True;True;telephone;20;jul;1008;2;-1;0;unknown;True
27;admin.;single;secondary;True;125;True;True;cellular;21;jul;104;1;288;8;failure;True
49;management;divorced;tertiary;True;300;True;True;cellular;21;jul;316;1;-1;0;unknown;True
24;admin.;single;secondary;True;1055;True;True;cellular;21;jul;338;1;-1;0;unknown;True
35;admin.;single;secondary;True;321;True;True;cellular;21;jul;143;1;412;3;other;True
24;student;single;secondary;True;1234;True;True;cellular;21;jul;314;1;156;2;success;True
34;management;divorced;tertiary;True;70;True;True;unknown;22;jul;5;1;701;6;other;True
24;admin.;single;secondary;True;1295;True;True;cellular;22;jul;355;2;92;1;success;True
43;management;married;tertiary;True;839;True;True;cellular;22;jul;942;1;-1;0;unknown;True
34;unemployed;single;tertiary;True;1974;True;True;cellular;22;jul;355;1;342;3;success;True
60;unemployed;married;primary;True;0;True;True;cellular;22;jul;1193;1;412;1;other;True
27;admin.;married;tertiary;True;2855;True;True;cellular;22;jul;138;2;178;4;success;True
54;management;divorced;tertiary;True;5475;True;True;cellular;22;jul;321;4;-1;0;unknown;True
38;management;married;tertiary;True;536;True;True;cellular;22;jul;248;1;-1;0;unknown;True
39;blue-collar;married;primary;True;558;True;True;unknown;22;jul;23;1;531;3;failure;True
41;blue-collar;divorced;secondary;True;663;True;True;unknown;22;jul;24;1;792;3;other;True
34;technician;single;secondary;True;1279;True;True;cellular;22;jul;174;2;160;8;other;True
93;retired;married;unknown;True;775;True;True;cellular;22;jul;860;2;177;7;success;True
34;technician;single;secondary;True;1313;True;True;cellular;22;jul;427;2;94;4;failure;True
42;technician;single;secondary;True;631;True;True;telephone;22;jul;171;2;413;3;failure;True
36;management;married;tertiary;True;203;True;True;cellular;23;jul;608;3;179;2;success;True
33;admin.;single;tertiary;True;146;True;True;cellular;23;jul;351;3;-1;0;unknown;True
37;technician;single;tertiary;True;0;True;True;cellular;23;jul;366;6;-1;0;unknown;True
35;management;married;tertiary;True;4124;True;True;cellular;23;jul;350;2;445;7;other;True
41;admin.;married;secondary;True;14968;True;True;cellular;23;jul;1360;4;-1;0;unknown;True
49;admin.;married;secondary;True;197;True;True;cellular;23;jul;125;1;101;3;success;True
33;management;single;tertiary;True;307;True;True;cellular;23;jul;113;6;179;4;failure;True
36;technician;divorced;secondary;True;1451;True;True;cellular;23;jul;192;4;93;17;other;True
30;student;single;tertiary;True;3026;True;True;cellular;23;jul;251;1;535;1;failure;True
41;technician;single;tertiary;True;431;True;True;cellular;23;jul;196;1;88;5;failure;True
29;management;single;tertiary;True;985;True;True;cellular;23;jul;396;2;-1;0;unknown;True
30;services;single;secondary;True;268;True;True;unknown;24;jul;86;1;-1;0;unknown;True
25;student;married;secondary;True;37;True;True;unknown;24;jul;11;1;-1;0;unknown;True
28;student;single;secondary;True;2015;True;True;cellular;26;jul;110;2;182;2;failure;True
82;retired;married;primary;True;243;True;True;cellular;26;jul;275;1;180;2;success;True
26;student;single;secondary;True;3090;True;True;cellular;26;jul;379;1;339;1;failure;True
56;retired;married;secondary;True;393;True;True;cellular;26;jul;183;1;221;2;failure;True
33;technician;divorced;secondary;True;948;True;True;unknown;26;jul;7;1;-1;0;unknown;True
38;unemployed;married;secondary;True;995;True;True;unknown;26;jul;84;1;-1;0;unknown;True
27;technician;single;secondary;True;-69;True;True;unknown;26;jul;4;1;-1;0;unknown;True
27;management;single;tertiary;True;102;True;True;unknown;26;jul;9;1;-1;0;unknown;True
45;blue-collar;single;secondary;True;0;True;True;cellular;26;jul;768;2;91;5;success;True
37;technician;married;secondary;True;1707;True;True;cellular;26;jul;546;2;784;3;failure;True
48;management;married;tertiary;True;612;True;True;cellular;26;jul;86;7;292;1;other;True
46;admin.;married;unknown;True;5511;True;True;cellular;26;jul;414;2;389;1;success;True
37;management;married;tertiary;True;387;True;True;cellular;26;jul;128;2;419;1;failure;True
28;admin.;single;tertiary;True;313;True;True;cellular;26;jul;461;2;326;4;failure;True
44;self-employed;divorced;secondary;True;8;True;True;cellular;26;jul;423;4;-1;0;unknown;True
32;admin.;single;secondary;True;457;True;True;cellular;26;jul;109;3;455;2;failure;True
40;technician;married;secondary;True;0;True;True;cellular;26;jul;105;2;172;1;failure;True
61;self-employed;married;tertiary;True;10861;True;True;cellular;26;jul;336;2;259;3;success;True
23;student;single;secondary;True;794;True;True;cellular;26;jul;607;3;171;3;other;True
69;retired;married;secondary;True;0;True;True;cellular;27;jul;666;1;90;4;success;True
33;services;single;unknown;True;2297;True;True;cellular;27;jul;527;1;-1;0;unknown;True
33;management;single;tertiary;True;373;True;True;cellular;27;jul;267;1;180;4;failure;True
23;management;single;tertiary;True;1807;True;True;cellular;27;jul;606;1;-1;0;unknown;True
35;management;married;tertiary;True;775;True;True;unknown;27;jul;9;1;-1;0;unknown;True
31;services;single;secondary;True;-248;True;True;unknown;27;jul;5;1;-1;0;unknown;True
27;services;single;secondary;True;230;True;True;unknown;27;jul;5;1;-1;0;unknown;True
49;admin.;divorced;secondary;True;1180;True;True;cellular;27;jul;139;2;181;4;success;True
31;admin.;single;secondary;True;255;True;True;cellular;27;jul;167;2;181;1;success;True
45;technician;married;secondary;True;2776;True;True;cellular;27;jul;287;2;181;1;success;True
61;retired;married;secondary;True;1058;True;True;cellular;27;jul;218;2;91;3;success;True
41;retired;single;primary;True;2579;True;True;cellular;27;jul;235;1;287;1;failure;True
49;technician;married;secondary;True;308;True;True;cellular;27;jul;266;5;-1;0;unknown;True
47;admin.;married;secondary;True;1210;True;True;cellular;27;jul;493;4;-1;0;unknown;True
46;technician;married;unknown;True;3308;True;True;cellular;28;jul;219;2;-1;0;unknown;True
40;admin.;married;secondary;True;0;True;True;cellular;28;jul;496;2;182;11;success;True
55;technician;married;tertiary;True;1320;True;True;cellular;28;jul;340;1;91;2;success;True
24;student;single;secondary;True;822;True;True;cellular;28;jul;106;2;-1;0;unknown;True
39;unemployed;married;primary;True;7005;True;True;cellular;28;jul;429;2;184;3;success;True
82;housemaid;divorced;primary;True;1381;True;True;cellular;28;jul;844;5;181;4;failure;True
27;technician;single;secondary;True;204;True;True;cellular;28;jul;471;2;-1;0;unknown;True
26;technician;married;secondary;True;267;True;True;cellular;28;jul;817;2;-1;0;unknown;True
31;management;single;tertiary;True;725;True;True;cellular;28;jul;211;1;92;2;failure;True
22;unemployed;single;tertiary;True;993;True;True;cellular;28;jul;115;3;93;1;other;True
27;student;single;tertiary;True;311;True;True;cellular;28;jul;462;1;148;4;success;True
32;admin.;married;secondary;True;389;True;True;cellular;28;jul;129;3;233;3;failure;True
53;blue-collar;married;primary;True;306;True;True;cellular;28;jul;388;3;181;1;success;True
54;management;married;tertiary;True;752;True;True;telephone;29;jul;211;5;491;4;other;True
53;technician;married;tertiary;True;2557;True;True;cellular;29;jul;95;4;182;7;success;True
29;management;married;tertiary;True;135;True;True;cellular;29;jul;225;4;-1;0;unknown;True
64;retired;married;secondary;True;1574;True;True;telephone;29;jul;301;3;-1;0;unknown;True
